event_type,protein_id, protein parent id,shine_dal,length,concentration,hamming_dist,dist_next_protein,nb_proteins,dna_length,m,w,h,c,f
 ,94,94,36710,20,0,12,4052,43,44772,0.627451,0.0333333,-0.00787402,0.2,functional
 ,101,101,40762,21,0,11,3330,43,44772,0.365079,0.021164,0.753425,0.2,functional
 ,115,115,44092,15,0,9,559,43,44772,0.333333,0.0222222,0.779528,0.2,functional
 ,76,76,44651,16,0,11,4456,43,44772,0.253968,0.0247312,1,0.2,functional
S_INS,103,103,1588,8,0,4,18552,43,44778,0.285714,0.0238095,1,0.2,functional
 ,122,122,3530,20,0,4,1942,43,44778,0.627451,0.0333333,-0.00787402,0.2,functional
 ,121,121,3533,19,0,4,3,43,44778,0.627451,0.0333333,1,0.2,functional
 ,120,120,3568,1,0,4,35,43,44778,0.5,0,-1,0.2,non functional
 ,134,134,4335,9,0,11,4456,43,44778,0.666667,0.0333333,1,0.2,functional
 ,133,133,4338,10,0,11,7296,43,44778,0.666667,0.0333333,-0.333333,0.2,functional
 ,135,135,6512,21,0,4,2944,43,44778,0.365079,0.021164,0.753425,0.2,functional
 ,116,116,11634,9,0,11,3,43,44778,0.666667,0.0333333,1,0.2,functional
 ,117,117,11637,10,0,11,379,43,44778,0.666667,0.0333333,-0.333333,0.2,functional
 ,55,55,12016,9,0,11,3,43,44778,0.666667,0.0333333,1,0.2,functional
 ,54,54,12019,10,0,11,4060,43,44778,0.666667,0.0333333,-0.333333,0.2,functional
 ,129,129,14734,12,0,4,8222,43,44778,0.6,0.0322581,-0.142857,0.2,functional
 ,130,130,14737,11,0,4,3,43,44778,0.6,0.0322581,1,0.2,functional
 ,132,132,16079,9,0,12,3,43,44778,0.714286,0.0333333,1,0.2,functional
 ,131,131,16082,10,0,12,1640,43,44778,0.714286,0.0333333,-0.142857,0.2,functional
 ,65,65,17722,9,0,11,3,43,44778,0.666667,0.0333333,1,0.2,functional
 ,66,66,17725,10,0,11,1387,43,44778,0.666667,0.0333333,-0.333333,0.2,functional
 ,136,136,19112,12,0,12,1017,43,44778,0.412698,0.0238095,1,0.2,functional
 ,83,83,19426,10,0,4,4689,43,44778,0.666667,0.0333333,-0.333333,0.2,functional
 ,84,84,19429,9,0,4,3,43,44778,0.666667,0.0333333,1,0.2,functional
 ,81,81,20129,9,0,12,3,43,44778,0.666667,0.0333333,1,0.2,functional
 ,82,82,20132,10,0,12,573,43,44778,0.666667,0.0333333,-0.333333,0.2,functional
 ,128,128,20705,15,0,11,4810,43,44778,0.333333,0.0222222,0.779528,0.2,functional
 ,126,126,25515,11,0,11,3,43,44778,0.6,0.0322581,1,0.2,functional
 ,125,125,25518,12,0,11,3771,43,44778,0.6,0.0322581,-0.142857,0.2,functional
 ,123,123,25990,11,0,4,6561,43,44778,0.571429,0.0333333,-0.142857,0.2,functional
 ,124,124,25993,10,0,4,3,43,44778,0.571429,0.0333333,1,0.2,functional
 ,118,118,27574,10,0,4,1581,43,44778,0.666667,0.0333333,-0.333333,0.2,functional
 ,119,119,27577,9,0,4,3,43,44778,0.666667,0.0333333,1,0.2,functional
 ,127,127,27814,21,0,4,18552,43,44778,0.365079,0.021164,0.753425,0.2,functional
 ,59,59,29289,9,0,11,3,43,44778,0.666667,0.0333333,1,0.2,functional
 ,58,58,29292,10,0,11,5210,43,44778,0.666667,0.0333333,-0.333333,0.2,functional
 ,61,61,34502,9,0,12,3,43,44778,0.714286,0.0333333,1,0.2,functional
 ,60,60,34505,10,0,12,740,43,44778,0.714286,0.0333333,-0.142857,0.2,functional
 ,85,85,35245,11,0,11,3,43,44778,0.6,0.0322581,1,0.2,functional
 ,86,86,35248,12,0,11,537,43,44778,0.6,0.0322581,-0.142857,0.2,functional
 ,137,137,35785,3,0,15,893,43,44778,0,0,-1,0.2,non functional
 ,102,102,36678,1,0,12,35,43,44778,0.5,0,-1,0.2,non functional
 ,93,93,36713,19,0,12,3,43,44778,0.627451,0.0333333,1,0.2,functional
 ,94,94,36716,20,0,12,4052,43,44778,0.627451,0.0333333,-0.00787402,0.2,functional
 ,101,101,40768,21,0,11,3330,43,44778,0.365079,0.021164,0.753425,0.2,functional
 ,115,115,44098,15,0,9,559,43,44778,0.333333,0.0222222,0.779528,0.2,functional
 ,76,76,44657,16,0,11,4456,43,44778,0.253968,0.0247312,1,0.2,functional
TRANS,103,103,1588,8,0,4,13327,43,44778,0.285714,0.0238095,1,0.2,functional
 ,122,122,3530,20,0,4,1942,43,44778,0.627451,0.0333333,-0.00787402,0.2,functional
 ,121,121,3533,19,0,4,3,43,44778,0.627451,0.0333333,1,0.2,functional
 ,120,120,3568,1,0,4,35,43,44778,0.5,0,-1,0.2,non functional
 ,134,134,4335,9,0,11,4456,43,44778,0.666667,0.0333333,1,0.2,functional
 ,133,133,4338,10,0,11,7296,43,44778,0.666667,0.0333333,-0.333333,0.2,functional
 ,135,135,6512,21,0,4,2944,43,44778,0.365079,0.021164,0.753425,0.2,functional
 ,116,116,11634,9,0,11,3,43,44778,0.666667,0.0333333,1,0.2,functional
 ,117,117,11637,10,0,11,379,43,44778,0.666667,0.0333333,-0.333333,0.2,functional
 ,55,55,12016,9,0,11,3,43,44778,0.666667,0.0333333,1,0.2,functional
 ,54,54,12019,10,0,11,4060,43,44778,0.666667,0.0333333,-0.333333,0.2,functional
 ,129,129,14734,12,0,4,8222,43,44778,0.6,0.0322581,-0.142857,0.2,functional
 ,130,130,14737,11,0,4,3,43,44778,0.6,0.0322581,1,0.2,functional
 ,132,132,16079,9,0,12,3,43,44778,0.714286,0.0333333,1,0.2,functional
 ,131,131,16082,10,0,12,8255,43,44778,0.714286,0.0333333,-0.142857,0.2,functional
 ,58,58,22859,10,0,4,8122,43,44778,0.666667,0.0333333,-0.333333,0.2,functional
 ,59,59,22862,9,0,4,3,43,44778,0.666667,0.0333333,1,0.2,functional
 ,127,127,24337,21,0,13,237,43,44778,0.365079,0.021164,0.753425,0.2,functional
 ,119,119,24574,9,0,11,3,43,44778,0.666667,0.0333333,1,0.2,functional
 ,118,118,24577,10,0,11,1581,43,44778,0.666667,0.0333333,-0.333333,0.2,functional
 ,124,124,26158,10,0,11,3,43,44778,0.571429,0.0333333,1,0.2,functional
 ,123,123,26161,11,0,11,6561,43,44778,0.571429,0.0333333,-0.142857,0.2,functional
 ,125,125,26633,12,0,4,3771,43,44778,0.6,0.0322581,-0.142857,0.2,functional
 ,126,126,26636,11,0,4,3,43,44778,0.6,0.0322581,1,0.2,functional
 ,128,128,31446,15,0,4,4810,43,44778,0.333333,0.0222222,0.779528,0.2,functional
 ,82,82,32019,10,0,4,573,43,44778,0.666667,0.0333333,-0.333333,0.2,functional
 ,81,81,32022,9,0,4,3,43,44778,0.666667,0.0333333,1,0.2,functional
 ,84,84,32722,9,0,11,3,43,44778,0.666667,0.0333333,1,0.2,functional
 ,83,83,32725,10,0,11,759,43,44778,0.666667,0.0333333,-0.333333,0.2,functional
 ,136,136,33039,12,0,4,13327,43,44778,0.412698,0.0238095,1,0.2,functional
 ,65,65,33484,7,0,11,3,43,44778,0.666667,0.0311828,0,0.2,non functional
 ,66,66,33487,8,0,11,1015,43,44778,0.666667,0.0311828,-1,0.2,functional
 ,61,61,34502,9,0,12,3,43,44778,0.714286,0.0333333,1,0.2,functional
 ,60,60,34505,10,0,12,740,43,44778,0.714286,0.0333333,-0.142857,0.2,functional
 ,85,85,35245,11,0,11,3,43,44778,0.6,0.0322581,1,0.2,functional
 ,86,86,35248,12,0,11,537,43,44778,0.6,0.0322581,-0.142857,0.2,functional
 ,137,137,35785,3,0,15,893,43,44778,0,0,-1,0.2,non functional
 ,102,102,36678,1,0,12,35,43,44778,0.5,0,-1,0.2,non functional
 ,93,93,36713,19,0,12,3,43,44778,0.627451,0.0333333,1,0.2,functional
 ,94,94,36716,20,0,12,4052,43,44778,0.627451,0.0333333,-0.00787402,0.2,functional
 ,101,101,40768,21,0,11,3330,43,44778,0.365079,0.021164,0.753425,0.2,functional
 ,115,115,44098,15,0,9,559,43,44778,0.333333,0.0222222,0.779528,0.2,functional
 ,76,76,44657,16,0,11,4456,43,44778,0.253968,0.0247312,1,0.2,functional
DEL,103,103,1588,8,0,4,13327,43,44260,0.285714,0.0238095,1,0.2,functional
 ,122,122,3530,20,0,4,1942,43,44260,0.627451,0.0333333,-0.00787402,0.2,functional
 ,121,121,3533,19,0,4,3,43,44260,0.627451,0.0333333,1,0.2,functional
 ,120,120,3568,1,0,4,35,43,44260,0.5,0,-1,0.2,non functional
 ,134,134,4335,9,0,11,4456,43,44260,0.666667,0.0333333,1,0.2,functional
 ,133,133,4338,10,0,11,7296,43,44260,0.666667,0.0333333,-0.333333,0.2,functional
 ,135,135,6512,21,0,4,2944,43,44260,0.365079,0.021164,0.753425,0.2,functional
 ,116,116,11634,9,0,11,3,43,44260,0.666667,0.0333333,1,0.2,functional
 ,117,117,11637,10,0,11,379,43,44260,0.666667,0.0333333,-0.333333,0.2,functional
 ,55,55,12016,9,0,11,3,43,44260,0.666667,0.0333333,1,0.2,functional
 ,54,54,12019,10,0,11,4060,43,44260,0.666667,0.0333333,-0.333333,0.2,functional
 ,129,129,14734,12,0,4,8222,43,44260,0.6,0.0322581,-0.142857,0.2,functional
 ,130,130,14737,11,0,4,3,43,44260,0.6,0.0322581,1,0.2,functional
 ,132,132,16079,9,0,12,3,43,44260,0.714286,0.0333333,1,0.2,functional
 ,131,131,16082,10,0,12,7737,43,44260,0.714286,0.0333333,-0.142857,0.2,functional
 ,58,58,22341,10,0,4,7604,43,44260,0.666667,0.0333333,-0.333333,0.2,functional
 ,59,59,22344,9,0,4,3,43,44260,0.666667,0.0333333,1,0.2,functional
 ,127,127,23819,21,0,13,237,43,44260,0.365079,0.021164,0.753425,0.2,functional
 ,119,119,24056,9,0,11,3,43,44260,0.666667,0.0333333,1,0.2,functional
 ,118,118,24059,10,0,11,1581,43,44260,0.666667,0.0333333,-0.333333,0.2,functional
 ,124,124,25640,10,0,11,3,43,44260,0.571429,0.0333333,1,0.2,functional
 ,123,123,25643,11,0,11,6561,43,44260,0.571429,0.0333333,-0.142857,0.2,functional
 ,125,125,26115,12,0,4,3771,43,44260,0.6,0.0322581,-0.142857,0.2,functional
 ,126,126,26118,11,0,4,3,43,44260,0.6,0.0322581,1,0.2,functional
 ,128,128,30928,15,0,4,4810,43,44260,0.333333,0.0222222,0.779528,0.2,functional
 ,82,82,31501,10,0,4,573,43,44260,0.666667,0.0333333,-0.333333,0.2,functional
 ,81,81,31504,9,0,4,3,43,44260,0.666667,0.0333333,1,0.2,functional
 ,84,84,32204,9,0,11,3,43,44260,0.666667,0.0333333,1,0.2,functional
 ,83,83,32207,10,0,11,759,43,44260,0.666667,0.0333333,-0.333333,0.2,functional
 ,136,136,32521,12,0,4,13327,43,44260,0.412698,0.0238095,1,0.2,functional
 ,65,65,32966,7,0,11,3,43,44260,0.666667,0.0311828,0,0.2,non functional
 ,66,66,32969,8,0,11,1015,43,44260,0.666667,0.0311828,-1,0.2,functional
 ,61,61,33984,9,0,12,3,43,44260,0.714286,0.0333333,1,0.2,functional
 ,60,60,33987,10,0,12,740,43,44260,0.714286,0.0333333,-0.142857,0.2,functional
 ,85,85,34727,11,0,11,3,43,44260,0.6,0.0322581,1,0.2,functional
 ,86,86,34730,12,0,11,537,43,44260,0.6,0.0322581,-0.142857,0.2,functional
 ,137,137,35267,3,0,15,893,43,44260,0,0,-1,0.2,non functional
 ,102,102,36160,1,0,12,35,43,44260,0.5,0,-1,0.2,non functional
 ,93,93,36195,19,0,12,3,43,44260,0.627451,0.0333333,1,0.2,functional
 ,94,94,36198,20,0,12,4052,43,44260,0.627451,0.0333333,-0.00787402,0.2,functional
 ,101,101,40250,21,0,11,3330,43,44260,0.365079,0.021164,0.753425,0.2,functional
 ,115,115,43580,15,0,9,559,43,44260,0.333333,0.0222222,0.779528,0.2,functional
 ,76,76,44139,16,0,11,4456,43,44260,0.253968,0.0247312,1,0.2,functional
DUPL,103,103,1588,8,0,4,13327,46,47030,0.285714,0.0238095,1,0.2,functional
 ,122,122,3530,20,0,4,1942,46,47030,0.627451,0.0333333,-0.00787402,0.2,functional
 ,121,121,3533,19,0,4,3,46,47030,0.627451,0.0333333,1,0.2,functional
 ,120,120,3568,1,0,4,35,46,47030,0.5,0,-1,0.2,non functional
 ,134,134,4335,9,0,11,4456,46,47030,0.666667,0.0333333,1,0.2,functional
 ,133,133,4338,10,0,11,10066,46,47030,0.666667,0.0333333,-0.333333,0.2,functional
 ,135,135,6512,21,0,4,2944,46,47030,0.365079,0.021164,0.753425,0.2,functional
 ,138,128,11673,15,0,4,5161,46,47030,0.333333,0.0222222,0.779528,0.2,functional
 ,139,82,12246,10,0,4,573,46,47030,0.666667,0.0333333,-0.333333,0.2,functional
 ,140,81,12249,9,0,4,3,46,47030,0.666667,0.0333333,1,0.2,functional
 ,116,116,14404,9,0,11,3,46,47030,0.666667,0.0333333,1,0.2,functional
 ,117,117,14407,10,0,11,379,46,47030,0.666667,0.0333333,-0.333333,0.2,functional
 ,55,55,14786,9,0,11,3,46,47030,0.666667,0.0333333,1,0.2,functional
 ,54,54,14789,10,0,11,4060,46,47030,0.666667,0.0333333,-0.333333,0.2,functional
 ,129,129,17504,12,0,4,5255,46,47030,0.6,0.0322581,-0.142857,0.2,functional
 ,130,130,17507,11,0,4,3,46,47030,0.6,0.0322581,1,0.2,functional
 ,132,132,18849,9,0,12,3,46,47030,0.714286,0.0333333,1,0.2,functional
 ,131,131,18852,10,0,12,7737,46,47030,0.714286,0.0333333,-0.142857,0.2,functional
 ,58,58,25111,10,0,4,7604,46,47030,0.666667,0.0333333,-0.333333,0.2,functional
 ,59,59,25114,9,0,4,3,46,47030,0.666667,0.0333333,1,0.2,functional
 ,127,127,26589,21,0,13,237,46,47030,0.365079,0.021164,0.753425,0.2,functional
 ,119,119,26826,9,0,11,3,46,47030,0.666667,0.0333333,1,0.2,functional
 ,118,118,26829,10,0,11,1581,46,47030,0.666667,0.0333333,-0.333333,0.2,functional
 ,124,124,28410,10,0,11,3,46,47030,0.571429,0.0333333,1,0.2,functional
 ,123,123,28413,11,0,11,6561,46,47030,0.571429,0.0333333,-0.142857,0.2,functional
 ,125,125,28885,12,0,4,3771,46,47030,0.6,0.0322581,-0.142857,0.2,functional
 ,126,126,28888,11,0,4,3,46,47030,0.6,0.0322581,1,0.2,functional
 ,128,128,33698,15,0,4,4810,46,47030,0.333333,0.0222222,0.779528,0.2,functional
 ,82,82,34271,10,0,4,573,46,47030,0.666667,0.0333333,-0.333333,0.2,functional
 ,81,81,34274,9,0,4,3,46,47030,0.666667,0.0333333,1,0.2,functional
 ,84,84,34974,9,0,11,3,46,47030,0.666667,0.0333333,1,0.2,functional
 ,83,83,34977,10,0,11,759,46,47030,0.666667,0.0333333,-0.333333,0.2,functional
 ,136,136,35291,12,0,4,13327,46,47030,0.412698,0.0238095,1,0.2,functional
 ,65,65,35736,7,0,11,3,46,47030,0.666667,0.0311828,0,0.2,non functional
 ,66,66,35739,8,0,11,1015,46,47030,0.666667,0.0311828,-1,0.2,functional
 ,61,61,36754,9,0,12,3,46,47030,0.714286,0.0333333,1,0.2,functional
 ,60,60,36757,10,0,12,740,46,47030,0.714286,0.0333333,-0.142857,0.2,functional
 ,85,85,37497,11,0,11,3,46,47030,0.6,0.0322581,1,0.2,functional
 ,86,86,37500,12,0,11,537,46,47030,0.6,0.0322581,-0.142857,0.2,functional
 ,137,137,38037,3,0,15,893,46,47030,0,0,-1,0.2,non functional
 ,102,102,38930,1,0,12,35,46,47030,0.5,0,-1,0.2,non functional
 ,93,93,38965,19,0,12,3,46,47030,0.627451,0.0333333,1,0.2,functional
 ,94,94,38968,20,0,12,4052,46,47030,0.627451,0.0333333,-0.00787402,0.2,functional
 ,101,101,43020,21,0,11,3330,46,47030,0.365079,0.021164,0.753425,0.2,functional
 ,115,115,46350,15,0,9,559,46,47030,0.333333,0.0222222,0.779528,0.2,functional
 ,76,76,46909,16,0,11,4456,46,47030,0.253968,0.0247312,1,0.2,functional
DUPL,103,103,1588,8,0,4,13327,49,49264,0.285714,0.0238095,1,0.2,functional
 ,122,122,3530,20,0,4,1942,49,49264,0.627451,0.0333333,-0.00787402,0.2,functional
 ,121,121,3533,19,0,4,3,49,49264,0.627451,0.0333333,1,0.2,functional
 ,120,120,3568,1,0,4,35,49,49264,0.5,0,-1,0.2,non functional
 ,134,134,4335,9,0,11,4456,49,49264,0.666667,0.0333333,1,0.2,functional
 ,133,133,4338,10,0,11,7998,49,49264,0.666667,0.0333333,-0.333333,0.2,functional
 ,135,135,6512,21,0,4,2944,49,49264,0.365079,0.021164,0.753425,0.2,functional
 ,141,58,10858,10,0,4,4346,49,49264,0.666667,0.0333333,-0.333333,0.2,functional
 ,142,59,10861,9,0,4,3,49,49264,0.666667,0.0333333,1,0.2,functional
 ,143,127,12336,21,0,15,4302,49,49264,0.365079,0.021164,0.753425,0.2,functional
 ,138,138,13907,15,0,4,3046,49,49264,0.333333,0.0222222,0.779528,0.2,functional
 ,139,139,14480,10,0,4,573,49,49264,0.666667,0.0333333,-0.333333,0.2,functional
 ,140,140,14483,9,0,4,3,49,49264,0.666667,0.0333333,1,0.2,functional
 ,116,116,16638,9,0,11,3,49,49264,0.666667,0.0333333,1,0.2,functional
 ,117,117,16641,10,0,11,379,49,49264,0.666667,0.0333333,-0.333333,0.2,functional
 ,55,55,17020,9,0,11,3,49,49264,0.666667,0.0333333,1,0.2,functional
 ,54,54,17023,10,0,11,4060,49,49264,0.666667,0.0333333,-0.333333,0.2,functional
 ,129,129,19738,12,0,4,5255,49,49264,0.6,0.0322581,-0.142857,0.2,functional
 ,130,130,19741,11,0,4,3,49,49264,0.6,0.0322581,1,0.2,functional
 ,132,132,21083,9,0,12,3,49,49264,0.714286,0.0333333,1,0.2,functional
 ,131,131,21086,10,0,12,7737,49,49264,0.714286,0.0333333,-0.142857,0.2,functional
 ,58,58,27345,10,0,4,7604,49,49264,0.666667,0.0333333,-0.333333,0.2,functional
 ,59,59,27348,9,0,4,3,49,49264,0.666667,0.0333333,1,0.2,functional
 ,127,127,28823,21,0,13,237,49,49264,0.365079,0.021164,0.753425,0.2,functional
 ,119,119,29060,9,0,11,3,49,49264,0.666667,0.0333333,1,0.2,functional
 ,118,118,29063,10,0,11,1581,49,49264,0.666667,0.0333333,-0.333333,0.2,functional
 ,124,124,30644,10,0,11,3,49,49264,0.571429,0.0333333,1,0.2,functional
 ,123,123,30647,11,0,11,6561,49,49264,0.571429,0.0333333,-0.142857,0.2,functional
 ,125,125,31119,12,0,4,3771,49,49264,0.6,0.0322581,-0.142857,0.2,functional
 ,126,126,31122,11,0,4,3,49,49264,0.6,0.0322581,1,0.2,functional
 ,128,128,35932,15,0,4,4810,49,49264,0.333333,0.0222222,0.779528,0.2,functional
 ,82,82,36505,10,0,4,573,49,49264,0.666667,0.0333333,-0.333333,0.2,functional
 ,81,81,36508,9,0,4,3,49,49264,0.666667,0.0333333,1,0.2,functional
 ,84,84,37208,9,0,11,3,49,49264,0.666667,0.0333333,1,0.2,functional
 ,83,83,37211,10,0,11,759,49,49264,0.666667,0.0333333,-0.333333,0.2,functional
 ,136,136,37525,12,0,4,13327,49,49264,0.412698,0.0238095,1,0.2,functional
 ,65,65,37970,7,0,11,3,49,49264,0.666667,0.0311828,0,0.2,non functional
 ,66,66,37973,8,0,11,1015,49,49264,0.666667,0.0311828,-1,0.2,functional
 ,61,61,38988,9,0,12,3,49,49264,0.714286,0.0333333,1,0.2,functional
 ,60,60,38991,10,0,12,740,49,49264,0.714286,0.0333333,-0.142857,0.2,functional
 ,85,85,39731,11,0,11,3,49,49264,0.6,0.0322581,1,0.2,functional
 ,86,86,39734,12,0,11,537,49,49264,0.6,0.0322581,-0.142857,0.2,functional
 ,137,137,40271,3,0,15,893,49,49264,0,0,-1,0.2,non functional
 ,102,102,41164,1,0,12,35,49,49264,0.5,0,-1,0.2,non functional
 ,93,93,41199,19,0,12,3,49,49264,0.627451,0.0333333,1,0.2,functional
 ,94,94,41202,20,0,12,4052,49,49264,0.627451,0.0333333,-0.00787402,0.2,functional
 ,101,101,45254,21,0,11,3330,49,49264,0.365079,0.021164,0.753425,0.2,functional
 ,115,115,48584,15,0,9,559,49,49264,0.333333,0.0222222,0.779528,0.2,functional
 ,76,76,49143,16,0,11,4456,49,49264,0.253968,0.0247312,1,0.2,functional
TRANS,103,103,1588,8,0,4,13327,49,49264,0.285714,0.0238095,1,0.2,functional
 ,122,122,3530,20,0,4,1942,49,49264,0.627451,0.0333333,-0.00787402,0.2,functional
 ,121,121,3533,19,0,4,3,49,49264,0.627451,0.0333333,1,0.2,functional
 ,120,120,3568,1,0,4,35,49,49264,0.5,0,-1,0.2,non functional
 ,134,134,4335,9,0,11,4456,49,49264,0.666667,0.0333333,1,0.2,functional
 ,133,133,4338,10,0,11,3987,49,49264,0.666667,0.0333333,-0.333333,0.2,functional
 ,138,138,5594,15,0,4,2026,49,49264,0.333333,0.0222222,0.779528,0.2,functional
 ,139,139,6167,10,0,4,573,49,49264,0.666667,0.0333333,-0.333333,0.2,functional
 ,140,140,6170,9,0,4,3,49,49264,0.666667,0.0333333,1,0.2,functional
 ,116,116,8325,9,0,11,3,49,49264,0.666667,0.0333333,1,0.2,functional
 ,117,117,8328,10,0,11,379,49,49264,0.666667,0.0333333,-0.333333,0.2,functional
 ,55,55,8707,9,0,11,3,49,49264,0.666667,0.0333333,1,0.2,functional
 ,54,54,8710,10,0,11,4060,49,49264,0.666667,0.0333333,-0.333333,0.2,functional
 ,129,129,11425,12,0,4,5255,49,49264,0.6,0.0322581,-0.142857,0.2,functional
 ,130,130,11428,11,0,4,3,49,49264,0.6,0.0322581,1,0.2,functional
 ,132,132,12770,9,0,12,3,49,49264,0.714286,0.0333333,1,0.2,functional
 ,131,131,12773,10,0,12,12144,49,49264,0.714286,0.0333333,-0.142857,0.2,functional
 ,58,58,19032,10,0,4,7604,49,49264,0.666667,0.0333333,-0.333333,0.2,functional
 ,59,59,19035,9,0,4,3,49,49264,0.666667,0.0333333,1,0.2,functional
 ,141,141,23439,10,0,4,4404,49,49264,0.666667,0.0333333,-0.333333,0.2,functional
 ,142,142,23442,9,0,4,3,49,49264,0.666667,0.0333333,1,0.2,functional
 ,143,143,24917,21,0,15,3906,49,49264,0.365079,0.021164,0.753425,0.2,functional
 ,135,135,27406,21,0,4,3964,49,49264,0.365079,0.021164,0.753425,0.2,functional
 ,127,127,28823,21,0,13,237,49,49264,0.365079,0.021164,0.753425,0.2,functional
 ,119,119,29060,9,0,11,3,49,49264,0.666667,0.0333333,1,0.2,functional
 ,118,118,29063,10,0,11,1581,49,49264,0.666667,0.0333333,-0.333333,0.2,functional
 ,124,124,30644,10,0,11,3,49,49264,0.571429,0.0333333,1,0.2,functional
 ,123,123,30647,11,0,11,6561,49,49264,0.571429,0.0333333,-0.142857,0.2,functional
 ,125,125,31119,12,0,4,3713,49,49264,0.6,0.0322581,-0.142857,0.2,functional
 ,126,126,31122,11,0,4,3,49,49264,0.6,0.0322581,1,0.2,functional
 ,128,128,35932,15,0,4,4810,49,49264,0.333333,0.0222222,0.779528,0.2,functional
 ,82,82,36505,10,0,4,573,49,49264,0.666667,0.0333333,-0.333333,0.2,functional
 ,81,81,36508,9,0,4,3,49,49264,0.666667,0.0333333,1,0.2,functional
 ,84,84,37208,9,0,11,3,49,49264,0.666667,0.0333333,1,0.2,functional
 ,83,83,37211,10,0,11,759,49,49264,0.666667,0.0333333,-0.333333,0.2,functional
 ,136,136,37525,12,0,4,13327,49,49264,0.412698,0.0238095,1,0.2,functional
 ,65,65,37970,7,0,11,3,49,49264,0.666667,0.0311828,0,0.2,non functional
 ,66,66,37973,8,0,11,1015,49,49264,0.666667,0.0311828,-1,0.2,functional
 ,61,61,38988,9,0,12,3,49,49264,0.714286,0.0333333,1,0.2,functional
 ,60,60,38991,10,0,12,740,49,49264,0.714286,0.0333333,-0.142857,0.2,functional
 ,85,85,39731,11,0,11,3,49,49264,0.6,0.0322581,1,0.2,functional
 ,86,86,39734,12,0,11,537,49,49264,0.6,0.0322581,-0.142857,0.2,functional
 ,137,137,40271,3,0,15,893,49,49264,0,0,-1,0.2,non functional
 ,102,102,41164,1,0,12,35,49,49264,0.5,0,-1,0.2,non functional
 ,93,93,41199,19,0,12,3,49,49264,0.627451,0.0333333,1,0.2,functional
 ,94,94,41202,20,0,12,4052,49,49264,0.627451,0.0333333,-0.00787402,0.2,functional
 ,101,101,45254,21,0,11,3330,49,49264,0.365079,0.021164,0.753425,0.2,functional
 ,115,115,48584,15,0,9,559,49,49264,0.333333,0.0222222,0.779528,0.2,functional
 ,76,76,49143,16,0,11,4456,49,49264,0.253968,0.0247312,1,0.2,functional
DEL,103,103,1588,8,0,4,13327,44,36591,0.285714,0.0238095,1,0.2,functional
 ,122,122,3530,20,0,4,1942,44,36591,0.627451,0.0333333,-0.00787402,0.2,functional
 ,121,121,3533,19,0,4,3,44,36591,0.627451,0.0333333,1,0.2,functional
 ,120,120,3568,1,0,4,35,44,36591,0.5,0,-1,0.2,non functional
 ,134,134,4335,9,0,11,4456,44,36591,0.666667,0.0333333,1,0.2,functional
 ,133,133,4338,10,0,11,3987,44,36591,0.666667,0.0333333,-0.333333,0.2,functional
 ,138,138,5594,15,0,4,2026,44,36591,0.333333,0.0222222,0.779528,0.2,functional
 ,139,139,6167,10,0,4,573,44,36591,0.666667,0.0333333,-0.333333,0.2,functional
 ,140,140,6170,9,0,4,3,44,36591,0.666667,0.0333333,1,0.2,functional
 ,116,116,8325,9,0,11,3,44,36591,0.666667,0.0333333,1,0.2,functional
 ,117,117,8328,10,0,11,379,44,36591,0.666667,0.0333333,-0.333333,0.2,functional
 ,55,55,8707,9,0,11,3,44,36591,0.666667,0.0333333,1,0.2,functional
 ,54,54,8710,10,0,11,4060,44,36591,0.666667,0.0333333,-0.333333,0.2,functional
 ,129,129,11425,12,0,4,5255,44,36591,0.6,0.0322581,-0.142857,0.2,functional
 ,130,130,11428,11,0,4,3,44,36591,0.6,0.0322581,1,0.2,functional
 ,132,132,12770,9,0,12,3,44,36591,0.714286,0.0333333,1,0.2,functional
